year,zone,hour,ev_trip_start,ev_trip_elec
2015,E08000021,SEVENPM,1396,409.59
2015,E08000022,SEVENPM,1146,223.83
2015,E09000019,SEVENPM,408,118.28
2015,E07000077,SEVENPM,407,109.47
2015,E07000198,SEVENPM,393,133.35
2015,E07000199,SEVENPM,400,90.8
2015,E07000078,SEVENPM,668,379.69
2015,E07000079,SEVENPM,443,112.06
2015,E07000073,SEVENPM,425,89.41
2015,E07000194,SEVENPM,585,222.11
2015,E07000074,SEVENPM,281,55.78
2015,E07000195,SEVENPM,558,205.45
2015,E07000075,SEVENPM,416,152.53
2015,E07000196,SEVENPM,478,107.96
2015,E07000076,SEVENPM,529,79.4
2015,E07000197,SEVENPM,692,209.87
2015,E08000027,SEVENPM,1537,462.96
2015,E08000028,SEVENPM,1233,486.45
2015,E08000025,SEVENPM,4298,1242.85
2015,E08000026,SEVENPM,1457,243.18
2015,E09000010,SEVENPM,1057,330.85
2015,E08000029,SEVENPM,1206,549.45
2015,E09000012,SEVENPM,427,276.57
2015,E09000011,SEVENPM,950,341.03
2015,E09000025,SEVENPM,897,831.43
2015,E09000024,SEVENPM,671,178.66
2015,E09000027,SEVENPM,792,293.94
2015,E09000026,SEVENPM,927,182.62
2015,E09000029,SEVENPM,749,177.0
2015,E09000028,SEVENPM,681,533.01
2015,E07000165,SEVENPM,748,123.24
2015,E07000044,SEVENPM,416,54.04
2015,W06000009,SEVENPM,626,85.2
2015,E07000166,SEVENPM,261,117.05
2015,E07000045,SEVENPM,601,55.69
2015,E07000167,SEVENPM,229,19.57
2015,E07000046,SEVENPM,312,56.22
2015,E07000168,SEVENPM,490,86.04
2015,E07000047,SEVENPM,219,50.22
2015,W06000008,SEVENPM,303,44.77
2015,W06000005,SEVENPM,785,309.43
2015,E07000040,SEVENPM,620,138.8
2015,W06000006,SEVENPM,621,105.45
2015,E07000041,SEVENPM,531,105.1
2015,E07000163,SEVENPM,286,74.28
2015,W06000003,SEVENPM,584,154.81
2015,E07000042,SEVENPM,360,49.55
2015,E07000164,SEVENPM,472,136.08
2015,E07000043,SEVENPM,447,88.25
2015,W06000004,SEVENPM,447,130.71
2015,W06000012,SEVENPM,754,262.1
2015,W06000013,SEVENPM,781,166.19
2015,W06000010,SEVENPM,786,176.05
2015,W06000011,SEVENPM,1274,325.65
2015,E07000169,SEVENPM,380,59.63
2015,E07000048,SEVENPM,243,79.45
2015,E07000049,SEVENPM,428,114.51
2015,E09000021,SEVENPM,700,221.45
2015,E09000020,SEVENPM,514,362.55
2015,E09000023,SEVENPM,755,359.95
2015,E09000022,SEVENPM,625,250.69
2015,E07000170,SEVENPM,526,118.13
2015,E07000171,SEVENPM,419,83.0
2015,E07000050,SEVENPM,279,25.98
2015,E07000176,SEVENPM,531,155.35
2015,E07000177,SEVENPM,736,351.69
2015,E07000178,SEVENPM,694,148.59
2015,E07000179,SEVENPM,658,143.61
2015,E07000172,SEVENPM,537,191.91
2015,E07000051,SEVENPM,233,30.31
2015,E07000173,SEVENPM,479,45.78
2015,E07000052,SEVENPM,461,95.03
2015,E07000174,SEVENPM,564,161.93
2015,E07000053,SEVENPM,259,108.56
2015,E07000175,SEVENPM,566,89.75
2015,W06000001,SEVENPM,394,163.63
2015,W06000002,SEVENPM,584,176.61
2015,E09000030,SEVENPM,768,364.64
2015,E09000032,SEVENPM,868,320.96
2015,E09000031,SEVENPM,721,192.79
2015,E09000033,SEVENPM,919,329.53
2015,E07000143,SEVENPM,507,65.41
2015,E07000144,SEVENPM,615,184.44
2015,E07000145,SEVENPM,434,137.35
2015,E07000146,SEVENPM,763,253.35
2015,E07000140,SEVENPM,348,63.57
2015,E07000141,SEVENPM,591,276.28
2015,E06000049,SEVENPM,1940,617.25
2015,E07000142,SEVENPM,436,349.95
2015,E06000047,SEVENPM,2198,388.69
2015,E06000045,SEVENPM,1191,290.01
2015,E06000046,SEVENPM,618,123.82
2015,E07000147,SEVENPM,507,78.48
2015,E07000026,SEVENPM,438,111.78
2015,E06000043,SEVENPM,1212,391.13
2015,E06000044,SEVENPM,998,269.52
2015,E07000148,SEVENPM,601,169.93
2015,E07000027,SEVENPM,251,77.11
2015,E07000149,SEVENPM,699,72.12
2015,E07000028,SEVENPM,539,209.6
2015,E06000041,SEVENPM,841,184.62
2015,E07000029,SEVENPM,351,88.35
2015,E06000042,SEVENPM,1306,231.93
2015,E06000040,SEVENPM,878,343.82
2015,E07000154,SEVENPM,1175,281.23
2015,E07000033,SEVENPM,318,202.24
2015,E07000155,SEVENPM,427,83.7
2015,E07000034,SEVENPM,427,90.46
2015,E07000156,SEVENPM,318,70.91
2015,E07000035,SEVENPM,367,130.75
2015,E07000036,SEVENPM,471,89.58
2015,E07000150,SEVENPM,303,103.63
2015,E07000151,SEVENPM,421,196.08
2015,E07000030,SEVENPM,293,111.06
2015,E07000152,SEVENPM,379,24.85
2015,E07000031,SEVENPM,556,160.55
2015,E07000032,SEVENPM,536,171.3
2015,E07000153,SEVENPM,489,210.88
2015,E06000056,SEVENPM,1226,240.49
2015,E06000057,SEVENPM,1548,304.61
2015,E07000037,SEVENPM,367,51.32
2015,E06000054,SEVENPM,2286,575.04
2015,E07000038,SEVENPM,406,124.68
2015,E06000055,SEVENPM,749,208.1
2015,E07000039,SEVENPM,467,115.97
2015,E06000052,SEVENPM,2680,188.91
2015,E06000053,SEVENPM,5,0.0
2015,E06000050,SEVENPM,1896,645.07
2015,E06000051,SEVENPM,1420,184.83
2015,E08000012,SEVENPM,2028,465.86
2015,E08000013,SEVENPM,806,245.88
2015,E08000010,SEVENPM,1440,516.51
2015,E08000011,SEVENPM,574,172.26
2015,E07000121,SEVENPM,662,91.82
2015,E07000242,SEVENPM,644,134.23
2015,E07000122,SEVENPM,477,182.74
2015,E07000243,SEVENPM,485,173.09
2015,E07000123,SEVENPM,722,151.9
2015,E07000124,SEVENPM,296,85.46
2015,E06000029,SEVENPM,829,264.27
2015,E06000027,SEVENPM,616,137.7
2015,E07000240,SEVENPM,630,128.39
2015,E06000028,SEVENPM,911,161.35
2015,E07000120,SEVENPM,413,94.86
2015,E07000241,SEVENPM,655,264.53
2015,E06000025,SEVENPM,1424,246.52
2015,E07000129,SEVENPM,500,149.57
2015,E07000008,SEVENPM,531,140.52
2015,S12000044,SEVENPM,1531,376.43
2015,E06000026,SEVENPM,1268,323.69
2015,S12000045,SEVENPM,440,117.15
2015,E07000009,SEVENPM,412,44.87
2015,E06000023,SEVENPM,1969,582.21
2015,S12000046,SEVENPM,2530,614.18
2015,E06000024,SEVENPM,980,239.47
2015,E07000125,SEVENPM,382,214.01
2015,E06000021,SEVENPM,1254,624.7
2015,E07000004,SEVENPM,840,309.63
2015,S12000040,SEVENPM,833,242.81
2015,S12000041,SEVENPM,453,109.71
2015,E07000005,SEVENPM,497,159.65
2015,E06000022,SEVENPM,897,141.58
2015,E07000126,SEVENPM,532,139.83
2015,E07000127,SEVENPM,467,68.67
2015,E07000006,SEVENPM,348,143.41
2015,S12000042,SEVENPM,627,268.5
2015,E07000007,SEVENPM,830,193.91
2015,E07000128,SEVENPM,506,194.48
2015,E06000020,SEVENPM,872,194.24
2015,E08000016,SEVENPM,1008,328.57
2015,E08000017,SEVENPM,1238,460.8
2015,E08000014,SEVENPM,1325,696.2
2015,E08000015,SEVENPM,1528,320.28
2015,E08000018,SEVENPM,1200,385.64
2015,E08000019,SEVENPM,2447,470.79
2015,E08000001,SEVENPM,1452,436.91
2015,E08000002,SEVENPM,985,269.23
2015,E07000132,SEVENPM,484,70.88
2015,E07000011,SEVENPM,786,121.33
2015,E07000012,SEVENPM,782,206.44
2015,E07000133,SEVENPM,227,46.84
2015,E07000134,SEVENPM,433,98.5
2015,E07000135,SEVENPM,213,32.55
2015,E07000130,SEVENPM,805,102.05
2015,E06000038,SEVENPM,695,239.92
2015,E07000131,SEVENPM,413,88.41
2015,E07000010,SEVENPM,364,58.24
2015,E06000039,SEVENPM,610,110.23
2015,S12000033,SEVENPM,1127,130.23
2015,E06000036,SEVENPM,635,306.86
2015,S12000034,SEVENPM,1282,219.57
2015,E06000037,SEVENPM,821,323.2
2015,S12000035,SEVENPM,417,65.93
2015,E06000034,SEVENPM,830,292.69
2015,S12000036,SEVENPM,2059,463.47
2015,E06000035,SEVENPM,1356,376.37
2015,E06000032,SEVENPM,888,208.27
2015,E07000136,SEVENPM,257,86.69
2015,E06000033,SEVENPM,689,218.53
2015,E07000137,SEVENPM,656,179.52
2015,S12000030,SEVENPM,530,160.3
2015,E06000030,SEVENPM,1035,224.94
2015,E07000138,SEVENPM,369,14.97
2015,E06000031,SEVENPM,932,619.7
2015,E07000139,SEVENPM,478,35.44
2015,E08000005,SEVENPM,891,336.86
2015,E08000006,SEVENPM,1233,425.79
2015,E08000003,SEVENPM,2382,912.58
2015,E08000004,SEVENPM,1044,320.56
2015,E08000009,SEVENPM,1156,351.59
2015,S12000038,SEVENPM,870,226.46
2015,S12000039,SEVENPM,437,166.81
2015,E08000007,SEVENPM,1445,379.71
2015,E08000008,SEVENPM,1040,333.14
2015,E07000220,SEVENPM,478,124.67
2015,E07000221,SEVENPM,662,319.99
2015,E07000222,SEVENPM,653,249.05
2015,E06000009,SEVENPM,602,177.59
2015,E07000223,SEVENPM,275,36.24
2015,E07000102,SEVENPM,436,130.24
2015,E06000007,SEVENPM,1156,446.43
2015,E06000008,SEVENPM,676,215.46
2015,E06000005,SEVENPM,468,126.53
2015,E06000006,SEVENPM,602,178.83
2015,E06000003,SEVENPM,516,136.17
2015,E07000228,SEVENPM,662,186.64
2015,E07000107,SEVENPM,605,242.21
2015,E07000229,SEVENPM,479,78.63
2015,E07000108,SEVENPM,566,64.47
2015,E06000004,SEVENPM,962,228.32
2015,S12000023,SEVENPM,91,156.21
2015,E06000001,SEVENPM,387,96.01
2015,E07000109,SEVENPM,479,198.56
2015,S12000024,SEVENPM,662,225.52
2015,E06000002,SEVENPM,730,315.31
2015,E07000224,SEVENPM,684,230.25
2015,E07000103,SEVENPM,455,247.17
2015,E07000225,SEVENPM,655,187.77
2015,E07000226,SEVENPM,617,262.62
2015,E07000105,SEVENPM,755,161.01
2015,S12000020,SEVENPM,434,118.69
2015,E07000106,SEVENPM,769,234.78
2015,E07000227,SEVENPM,632,94.38
2015,S12000021,SEVENPM,561,106.27
2015,S12000026,SEVENPM,473,143.93
2015,S12000027,SEVENPM,116,0.0
2015,S12000028,SEVENPM,574,125.74
2015,S12000029,SEVENPM,1406,414.62
2015,E07000110,SEVENPM,827,108.39
2015,E07000111,SEVENPM,571,91.64
2015,E07000112,SEVENPM,557,183.34
2015,E07000234,SEVENPM,492,72.45
2015,E07000113,SEVENPM,694,118.83
2015,E06000018,SEVENPM,1237,289.6
2015,E06000019,SEVENPM,819,183.65
2015,E06000016,SEVENPM,1377,259.13
2015,E06000017,SEVENPM,200,57.53
2015,S12000011,SEVENPM,459,131.98
2015,E07000239,SEVENPM,478,250.35
2015,E07000118,SEVENPM,491,133.68
2015,E06000014,SEVENPM,916,112.07
2015,E06000015,SEVENPM,1214,381.23
2015,E07000119,SEVENPM,407,83.58
2015,E06000012,SEVENPM,737,167.32
2015,S12000013,SEVENPM,122,2.57
2015,S12000014,SEVENPM,833,149.43
2015,E06000013,SEVENPM,727,194.77
2015,E06000010,SEVENPM,910,127.07
2015,E07000235,SEVENPM,343,48.38
2015,E07000114,SEVENPM,669,130.3
2015,E07000115,SEVENPM,639,115.98
2015,E06000011,SEVENPM,1602,318.93
2015,E07000236,SEVENPM,539,262.14
2015,E07000237,SEVENPM,658,310.38
2015,E07000116,SEVENPM,483,59.37
2015,S12000010,SEVENPM,491,266.09
2015,E07000117,SEVENPM,429,88.69
2015,E07000238,SEVENPM,548,253.47
2015,S12000019,SEVENPM,382,94.44
2015,S12000015,SEVENPM,1684,223.56
2015,S12000017,SEVENPM,1033,203.62
2015,S12000018,SEVENPM,327,122.46
2015,E07000200,SEVENPM,472,92.17
2015,E07000201,SEVENPM,345,145.48
2015,E07000206,SEVENPM,528,122.13
2015,E07000207,SEVENPM,625,243.62
2015,E07000208,SEVENPM,319,160.93
2015,E07000209,SEVENPM,1033,644.88
2015,E07000202,SEVENPM,683,244.58
2015,E07000203,SEVENPM,498,235.61
2015,E07000204,SEVENPM,547,116.69
2015,E07000205,SEVENPM,686,208.83
2015,S12000008,SEVENPM,500,131.0
2015,S12000005,SEVENPM,259,65.4
2015,S12000006,SEVENPM,709,170.41
2015,E07000210,SEVENPM,383,110.68
2015,E07000211,SEVENPM,695,343.35
2015,E07000212,SEVENPM,439,201.25
2015,E07000217,SEVENPM,454,129.19
2015,E07000218,SEVENPM,384,275.37
2015,E07000219,SEVENPM,605,200.12
2015,E07000213,SEVENPM,416,117.42
2015,E07000214,SEVENPM,630,174.35
2015,E07000215,SEVENPM,402,120.79
2015,E07000216,SEVENPM,595,135.26
2015,W06000018,SEVENPM,688,167.86
2015,W06000019,SEVENPM,301,45.31
2015,W06000016,SEVENPM,996,274.15
2015,W06000014,SEVENPM,657,260.55
2015,W06000015,SEVENPM,1819,351.93
2015,W06000023,SEVENPM,579,116.97
2015,W06000024,SEVENPM,282,135.87
2015,W06000021,SEVENPM,453,88.77
2015,W06000022,SEVENPM,724,180.24
2015,W06000020,SEVENPM,411,107.62
2015,E07000080,SEVENPM,393,115.41
2015,E07000081,SEVENPM,724,221.09
2015,E07000082,SEVENPM,575,188.9
2015,E07000083,SEVENPM,428,49.52
2015,E07000088,SEVENPM,341,66.32
2015,E07000089,SEVENPM,434,130.8
2015,E07000084,SEVENPM,854,207.62
2015,E07000085,SEVENPM,597,155.32
2015,E07000086,SEVENPM,664,125.42
2015,E07000087,SEVENPM,603,181.67
2015,E07000091,SEVENPM,994,268.35
2015,E07000092,SEVENPM,519,194.26
2015,E07000093,SEVENPM,650,220.94
2015,E07000094,SEVENPM,620,123.63
2015,E07000090,SEVENPM,824,298.3
2015,E07000099,SEVENPM,573,134.36
2015,E07000095,SEVENPM,474,565.07
2015,E07000096,SEVENPM,795,186.68
2015,E07000098,SEVENPM,527,260.15
2015,E09000003,EIGHTPM,867,237.49
2015,E08000030,EIGHTPM,663,195.81
2015,E07000180,EIGHTPM,401,79.17
2015,E08000031,EIGHTPM,648,183.94
2015,E09000002,EIGHTPM,304,83.2
2015,E09000005,EIGHTPM,625,195.6
2015,E07000181,EIGHTPM,283,76.17
2015,E07000061,EIGHTPM,330,148.85
2015,E09000004,EIGHTPM,708,276.5
2015,E09000007,EIGHTPM,334,200.21
2015,E08000034,EIGHTPM,1094,293.22
2015,E08000035,EIGHTPM,2337,687.17
2015,E09000006,EIGHTPM,714,173.65
2015,E09000009,EIGHTPM,708,259.12
2015,E08000032,EIGHTPM,1309,413.06
2015,E09000008,EIGHTPM,800,194.66
2015,E08000033,EIGHTPM,527,172.34
2015,E07000066,EIGHTPM,513,160.84
2015,E07000187,EIGHTPM,320,48.35
2015,E07000067,EIGHTPM,405,94.48
2015,E07000188,EIGHTPM,376,113.59
2015,E07000068,EIGHTPM,189,27.51
2015,E07000189,EIGHTPM,471,64.43
2015,E07000069,EIGHTPM,290,122.68
2015,E07000062,EIGHTPM,229,55.23
2015,E07000063,EIGHTPM,285,89.13
2015,E07000064,EIGHTPM,302,39.12
2015,E07000065,EIGHTPM,431,57.74
2015,E08000036,EIGHTPM,935,367.83
2015,E08000037,EIGHTPM,588,274.87
2015,E09000001,EIGHTPM,46,14.96
2015,E09000014,EIGHTPM,434,225.8
2015,E07000190,EIGHTPM,447,85.93
2015,E07000070,EIGHTPM,550,80.18
2015,E09000013,EIGHTPM,270,88.3
2015,E07000191,EIGHTPM,103,19.52
2015,E07000071,EIGHTPM,564,51.64
2015,E09000016,EIGHTPM,577,97.53
2015,E07000192,EIGHTPM,294,61.15
2015,E07000072,EIGHTPM,349,91.03
2015,E09000015,EIGHTPM,491,109.62
2015,E07000193,EIGHTPM,346,68.67
2015,E08000023,EIGHTPM,387,93.01
2015,E09000018,EIGHTPM,638,317.35
2015,E09000017,EIGHTPM,772,542.02
2015,E08000024,EIGHTPM,879,177.7
2015,E08000021,EIGHTPM,852,221.89
2015,E08000022,EIGHTPM,776,134.9
2015,E09000019,EIGHTPM,240,70.08
2015,E07000077,EIGHTPM,253,27.71
2015,E07000198,EIGHTPM,258,114.13
2015,E07000199,EIGHTPM,234,64.71
2015,E07000078,EIGHTPM,411,198.76
2015,E07000079,EIGHTPM,276,65.24
2015,E07000073,EIGHTPM,244,56.08
2015,E07000194,EIGHTPM,357,156.62
2015,E07000074,EIGHTPM,178,45.54
2015,E07000195,EIGHTPM,343,155.68
2015,E07000075,EIGHTPM,254,157.88
2015,E07000196,EIGHTPM,309,41.86
2015,E07000076,EIGHTPM,329,33.32
2015,E07000197,EIGHTPM,442,75.23
2015,E08000027,EIGHTPM,941,365.59
2015,E08000028,EIGHTPM,782,335.01
2015,E08000025,EIGHTPM,2624,538.84
2015,E08000026,EIGHTPM,925,124.84
2015,E09000010,EIGHTPM,644,224.95
2015,E08000029,EIGHTPM,769,441.92
2015,E09000012,EIGHTPM,278,188.7
2015,E09000011,EIGHTPM,555,200.14
2015,E09000025,EIGHTPM,551,510.34
2015,E09000024,EIGHTPM,465,126.71
2015,E09000027,EIGHTPM,501,169.27
2015,E09000026,EIGHTPM,567,108.71
2015,E09000029,EIGHTPM,470,118.65
2015,E09000028,EIGHTPM,421,261.75
2015,E07000165,EIGHTPM,479,89.8
2015,E07000044,EIGHTPM,256,67.84
2015,W06000009,EIGHTPM,371,75.2
2015,E07000166,EIGHTPM,170,103.28
2015,E07000045,EIGHTPM,390,66.42
2015,E07000167,EIGHTPM,149,24.24
2015,E07000046,EIGHTPM,196,21.23
2015,E07000168,EIGHTPM,314,101.43
2015,E07000047,EIGHTPM,159,28.69
2015,W06000008,EIGHTPM,209,21.65
2015,W06000005,EIGHTPM,460,151.63
2015,E07000040,EIGHTPM,388,79.88
2015,W06000006,EIGHTPM,417,29.32
2015,E07000041,EIGHTPM,335,45.71
2015,E07000163,EIGHTPM,186,39.06
2015,W06000003,EIGHTPM,383,117.58
2015,E07000042,EIGHTPM,240,40.59
2015,E07000164,EIGHTPM,290,55.09
2015,E07000043,EIGHTPM,283,36.75
2015,W06000004,EIGHTPM,283,73.54
2015,W06000012,EIGHTPM,462,97.89
2015,W06000013,EIGHTPM,477,38.26
2015,W06000010,EIGHTPM,500,78.6
2015,W06000011,EIGHTPM,793,147.13
2015,E07000169,EIGHTPM,229,53.97
2015,E07000048,EIGHTPM,160,55.13
2015,E07000049,EIGHTPM,258,69.6
2015,E09000021,EIGHTPM,406,192.97
2015,E09000020,EIGHTPM,324,150.11
2015,E09000023,EIGHTPM,466,151.31
2015,E09000022,EIGHTPM,445,138.86
2015,E07000170,EIGHTPM,340,106.94
2015,E07000171,EIGHTPM,284,76.91
2015,E07000050,EIGHTPM,209,6.76
2015,E07000176,EIGHTPM,329,154.08
2015,E07000177,EIGHTPM,452,319.24
2015,E07000178,EIGHTPM,440,91.45
2015,E07000179,EIGHTPM,411,130.33
2015,E07000172,EIGHTPM,316,147.92
2015,E07000051,EIGHTPM,130,23.84
2015,E07000173,EIGHTPM,267,40.51
2015,E07000052,EIGHTPM,309,62.42
2015,E07000174,EIGHTPM,339,162.1
2015,E07000053,EIGHTPM,155,66.45
2015,E07000175,EIGHTPM,297,54.92
2015,W06000001,EIGHTPM,230,51.33
2015,W06000002,EIGHTPM,393,38.87
2015,E09000030,EIGHTPM,461,329.67
2015,E09000032,EIGHTPM,530,213.84
2015,E09000031,EIGHTPM,430,100.37
2015,E09000033,EIGHTPM,503,144.34
2015,E07000143,EIGHTPM,305,98.77
2015,E07000144,EIGHTPM,362,79.61
2015,E07000145,EIGHTPM,268,48.91
2015,E07000146,EIGHTPM,468,131.35
2015,E07000140,EIGHTPM,209,23.93
2015,E07000141,EIGHTPM,375,198.58
2015,E06000049,EIGHTPM,1119,288.34
2015,E07000142,EIGHTPM,248,227.95
2015,E06000047,EIGHTPM,1356,252.69
2015,E06000045,EIGHTPM,779,227.33
2015,E06000046,EIGHTPM,396,24.16
2015,E07000147,EIGHTPM,305,42.35
2015,E07000026,EIGHTPM,286,66.65
2015,E06000043,EIGHTPM,806,276.45
2015,E06000044,EIGHTPM,658,223.71
2015,E07000148,EIGHTPM,418,158.28
2015,E07000027,EIGHTPM,183,27.73
2015,E07000149,EIGHTPM,443,58.68
2015,E07000028,EIGHTPM,332,135.16
2015,E06000041,EIGHTPM,534,98.09
2015,E07000029,EIGHTPM,215,42.43
2015,E06000042,EIGHTPM,778,93.93
2015,E06000040,EIGHTPM,539,176.29
2015,E07000154,EIGHTPM,714,269.94
2015,E07000033,EIGHTPM,201,26.81
2015,E07000155,EIGHTPM,237,27.09
2015,E07000034,EIGHTPM,257,52.0
2015,E07000156,EIGHTPM,217,35.46
2015,E07000035,EIGHTPM,244,74.63
2015,E07000036,EIGHTPM,309,46.53
2015,E07000150,EIGHTPM,187,37.35
2015,E07000151,EIGHTPM,251,91.46
2015,E07000030,EIGHTPM,190,16.03
2015,E07000152,EIGHTPM,259,30.95
2015,E07000031,EIGHTPM,329,113.64
2015,E07000032,EIGHTPM,330,94.56
2015,E07000153,EIGHTPM,309,118.64
2015,E06000056,EIGHTPM,777,216.91
2015,E06000057,EIGHTPM,963,175.45
2015,E07000037,EIGHTPM,243,41.79
2015,E06000054,EIGHTPM,1327,407.49
2015,E07000038,EIGHTPM,272,124.66
2015,E06000055,EIGHTPM,480,137.79
2015,E07000039,EIGHTPM,276,53.47
2015,E06000052,EIGHTPM,1576,114.47
2015,E06000053,EIGHTPM,5,0.0
2015,E06000050,EIGHTPM,1214,319.16
2015,E06000051,EIGHTPM,884,223.72
2015,E08000012,EIGHTPM,1356,346.69
2015,E08000013,EIGHTPM,518,173.7
2015,E08000010,EIGHTPM,936,294.74
2015,E08000011,EIGHTPM,351,90.67
2015,E07000121,EIGHTPM,440,75.09
2015,E07000242,EIGHTPM,444,115.09
2015,E07000122,EIGHTPM,315,130.87
2015,E07000243,EIGHTPM,316,102.26
2015,E07000123,EIGHTPM,464,98.67
2015,E07000124,EIGHTPM,181,40.25
2015,E06000029,EIGHTPM,524,272.45
2015,E06000027,EIGHTPM,400,75.58
2015,E07000240,EIGHTPM,427,101.92
2015,E06000028,EIGHTPM,624,143.9
2015,E07000120,EIGHTPM,242,57.6
2015,E07000241,EIGHTPM,383,173.94
2015,E06000025,EIGHTPM,858,196.7
2015,E07000129,EIGHTPM,289,87.03
2015,E07000008,EIGHTPM,335,86.76
2015,S12000044,EIGHTPM,952,251.52
2015,E06000026,EIGHTPM,788,98.04
2015,S12000045,EIGHTPM,289,71.31
2015,E07000009,EIGHTPM,243,22.02
2015,E06000023,EIGHTPM,1288,470.6
2015,S12000046,EIGHTPM,1629,388.26
2015,E06000024,EIGHTPM,618,251.05
2015,E07000125,EIGHTPM,257,98.57
2015,E06000021,EIGHTPM,742,317.46
2015,E07000004,EIGHTPM,548,200.23
2015,S12000040,EIGHTPM,480,174.06
2015,S12000041,EIGHTPM,300,77.44
2015,E07000005,EIGHTPM,332,71.9
2015,E06000022,EIGHTPM,581,92.45
2015,E07000126,EIGHTPM,306,85.06
2015,E07000127,EIGHTPM,304,49.52
2015,E07000006,EIGHTPM,248,68.27
2015,S12000042,EIGHTPM,386,121.24
2015,E07000007,EIGHTPM,507,203.53
2015,E07000128,EIGHTPM,318,83.73
2015,E06000020,EIGHTPM,559,139.02
2015,E08000016,EIGHTPM,604,148.1
2015,E08000017,EIGHTPM,774,220.32
2015,E08000014,EIGHTPM,853,366.64
2015,E08000015,EIGHTPM,940,189.83
2015,E08000018,EIGHTPM,802,204.22
2015,E08000019,EIGHTPM,1513,183.44
2015,E08000001,EIGHTPM,946,250.29
2015,E08000002,EIGHTPM,585,118.43
2015,E07000132,EIGHTPM,310,45.62
2015,E07000011,EIGHTPM,458,72.98
2015,E07000012,EIGHTPM,469,165.13
2015,E07000133,EIGHTPM,144,17.41
2015,E07000134,EIGHTPM,299,61.57
2015,E07000135,EIGHTPM,148,20.27
2015,E07000130,EIGHTPM,552,102.2
2015,E06000038,EIGHTPM,443,156.36
2015,E07000131,EIGHTPM,252,84.0
2015,E07000010,EIGHTPM,256,13.56
2015,E06000039,EIGHTPM,436,99.11
2015,S12000033,EIGHTPM,674,84.56
2015,E06000036,EIGHTPM,342,151.15
2015,S12000034,EIGHTPM,752,170.1
2015,E06000037,EIGHTPM,500,218.47
2015,S12000035,EIGHTPM,225,34.34
2015,E06000034,EIGHTPM,542,194.09
2015,S12000036,EIGHTPM,1297,247.37
2015,E06000035,EIGHTPM,870,192.96
2015,E06000032,EIGHTPM,486,134.97
2015,E07000136,EIGHTPM,161,26.73
2015,E06000033,EIGHTPM,452,115.89
2015,E07000137,EIGHTPM,381,132.51
2015,S12000030,EIGHTPM,301,74.14
2015,E06000030,EIGHTPM,668,152.6
2015,E07000138,EIGHTPM,229,8.76
2015,E06000031,EIGHTPM,580,379.93
2015,E07000139,EIGHTPM,297,29.12
2015,E08000005,EIGHTPM,633,227.5
2015,E08000006,EIGHTPM,778,229.23
2015,E08000003,EIGHTPM,1438,541.14
2015,E08000004,EIGHTPM,637,186.92
2015,E08000009,EIGHTPM,714,217.22
2015,S12000038,EIGHTPM,515,167.54
2015,S12000039,EIGHTPM,248,91.77
2015,E08000007,EIGHTPM,929,226.27
2015,E08000008,EIGHTPM,639,211.83
2015,E07000220,EIGHTPM,290,52.99
2015,E07000221,EIGHTPM,432,209.67
2015,E07000222,EIGHTPM,458,182.43
2015,E06000009,EIGHTPM,383,99.61
2015,E07000223,EIGHTPM,180,24.59
2015,E07000102,EIGHTPM,246,98.15
2015,E06000007,EIGHTPM,774,336.31
2015,E06000008,EIGHTPM,419,83.8
2015,E06000005,EIGHTPM,265,100.12
2015,E06000006,EIGHTPM,377,99.23
2015,E06000003,EIGHTPM,361,76.24
2015,E07000228,EIGHTPM,419,79.53
2015,E07000107,EIGHTPM,371,195.55
2015,E07000229,EIGHTPM,319,45.51
2015,E07000108,EIGHTPM,328,47.14
2015,E06000004,EIGHTPM,561,212.5
2015,S12000023,EIGHTPM,62,2.56
2015,E06000001,EIGHTPM,202,66.64
2015,E07000109,EIGHTPM,278,99.15
2015,S12000024,EIGHTPM,398,166.69
2015,E06000002,EIGHTPM,454,193.32
2015,E07000224,EIGHTPM,466,106.51
2015,E07000103,EIGHTPM,293,125.54
2015,E07000225,EIGHTPM,375,123.63
2015,E07000226,EIGHTPM,410,129.63
2015,E07000105,EIGHTPM,421,136.01
2015,S12000020,EIGHTPM,274,28.77
2015,E07000106,EIGHTPM,483,103.48
2015,E07000227,EIGHTPM,413,26.95
2015,S12000021,EIGHTPM,367,107.04
2015,S12000026,EIGHTPM,294,31.52
2015,S12000027,EIGHTPM,62,0.0
2015,S12000028,EIGHTPM,362,70.44
2015,S12000029,EIGHTPM,864,226.92
2015,E07000110,EIGHTPM,497,64.25
2015,E07000111,EIGHTPM,351,79.39
2015,E07000112,EIGHTPM,343,124.14
2015,E07000234,EIGHTPM,301,75.74
2015,E07000113,EIGHTPM,419,50.02
2015,E06000018,EIGHTPM,795,217.18
2015,E06000019,EIGHTPM,522,142.44
2015,E06000016,EIGHTPM,872,168.19
2015,E06000017,EIGHTPM,94,43.41
2015,S12000011,EIGHTPM,301,102.6
2015,E07000239,EIGHTPM,297,73.76
2015,E07000118,EIGHTPM,320,94.42
2015,E06000014,EIGHTPM,569,95.94
2015,E06000015,EIGHTPM,755,191.0
2015,E07000119,EIGHTPM,250,41.96
2015,E06000012,EIGHTPM,469,131.68
2015,S12000013,EIGHTPM,78,0.0
2015,S12000014,EIGHTPM,517,89.12
2015,E06000013,EIGHTPM,443,77.83
